Time,Altitude_m,Altitude_ft,SoS_ft_s,AirDensity_slugft3,TransVel_ft_s,Mach,AoA_rad,AoA_deg,AoS_rad,AoS_deg,u_NED_ms,v_NED_ms,w_NED_ms,u_NED_fts,v_NED_fts,w_NED_fts,phi_rad,theta_rad,psi_rad,phi_deg,theta_deg,psi_deg,p_rads,q_rads,r_rads,p_degs,q_degs,r_degs
5.0400000000,9008.8295105753,29556.5282114758,996.7523737390,0.0009059886,589.0171795077,0.5909363198,0.0964384332,5.5255152033,-0.0000000000,-0.0000000000,179.5247919637,0.0000000000,-1.6561088036,588.9921184662,0.0000000000,-5.4334280072,-0.0000000000,0.1056631303,0.0000000000,-0.0000000000,6.0540514144,0.0000000000,0.0000000000,-0.0003069963,0.0000000000,0.0000000000,-0.0175895937,0.0000000000
5.0600000000,9008.8626214504,29556.6368429595,996.7519079454,0.0009059850,589.0115937779,0.5909309920,0.0964384926,5.5255186087,-0.0000000000,-0.0000000000,179.5230997890,0.0000000000,-1.6549779980,588.9865667119,0.0000000000,-5.4297180148,-0.0000000000,0.1056569782,0.0000000000,-0.0000000000,6.0536989293,0.0000000000,0.0000000000,-0.0003082053,0.0000000000,0.0000000000,-0.0176588610,0.0000000000
5.0800000000,9008.8957096667,29556.7454001028,996.7514424705,0.0009059814,589.0060133048,0.5909256693,0.0964385519,5.5255220090,-0.0000000000,-0.0000000000,179.5214092492,0.0000000000,-1.6538429131,588.9810203211,0.0000000000,-5.4259939830,-0.0000000000,0.1056508021,0.0000000000,-0.0000000000,6.0533450620,0.0000000000,0.0000000000,-0.0003094088,0.0000000000,0.0000000000,-0.0177278159,0.0000000000
5.1000000000,9008.9287751385,29556.8538826253,996.7509773157,0.0009059779,589.0004381026,0.5909203517,0.0964386113,5.5255254093,-0.0000000000,-0.0000000000,179.5197203483,0.0000000000,-1.6527035529,588.9754793077,0.0000000000,-5.4222559246,-0.0000000000,0.1056446019,0.0000000000,-0.0000000000,6.0529898188,0.0000000000,0.0000000000,-0.0003106068,0.0000000000,0.0000000000,-0.0177964609,0.0000000000
5.1200000000,9008.9618177803,29556.9622902464,996.7505124819,0.0009059743,588.9948681854,0.5909150392,0.0964386707,5.5255288145,-0.0000000000,-0.0000000000,179.5180330907,0.0000000000,-1.6515599217,588.9699436854,0.0000000000,-5.4185038535,-0.0000000000,0.1056383779,0.0000000000,-0.0000000000,6.0526332056,0.0000000000,0.0000000000,-0.0003117996,0.0000000000,0.0000000000,-0.0178647991,0.0000000000
5.1400000000,9008.9948375069,29557.0706226861,996.7500479706,0.0009059707,588.9893035675,0.5909097318,0.0964387303,5.5255322293,-0.0000000000,-0.0000000000,179.5163474805,0.0000000000,-1.6504120237,588.9644134680,0.0000000000,-5.4147377837,-0.0000000000,0.1056321300,0.0000000000,-0.0000000000,6.0522752288,0.0000000000,0.0000000000,-0.0003129870,0.0000000000,0.0000000000,-0.0179328340,0.0000000000
5.1600000000,9009.0278342329,29557.1788796645,996.7495837828,0.0009059671,588.9837442628,0.5909044296,0.0964387902,5.5255356584,-0.0000000000,-0.0000000000,179.5146635219,0.0000000000,-1.6492598634,588.9588886691,0.0000000000,-5.4109577301,-0.0000000000,0.1056258584,0.0000000000,-0.0000000000,6.0519158943,0.0000000000,0.0000000000,-0.0003141692,0.0000000000,0.0000000000,-0.0180005696,0.0000000000
5.1800000000,9009.0608078730,29557.2870609022,996.7491199197,0.0009059635,588.9781902854,0.5908991325,0.0964388504,5.5255391062,-0.0000000000,-0.0000000000,179.5129812189,0.0000000000,-1.6481034455,588.9533693023,0.0000000000,-5.4071637082,-0.0000000000,0.1056195632,0.0000000000,-0.0000000000,6.0515552080,0.0000000000,0.0000000000,-0.0003153463,0.0000000000,0.0000000000,-0.0180680101,0.0000000000
5.2000000000,9009.0937583423,29557.3951661198,996.7486563827,0.0009059599,588.9726416492,0.5908938406,0.0964389109,5.5255425770,-0.0000000000,-0.0000000000,179.5113005758,0.0000000000,-1.6469427750,588.9478553812,0.0000000000,-5.4033557338,-0.0000000000,0.1056132446,0.0000000000,-0.0000000000,6.0511931758,0.0000000000,0.0000000000,-0.0003165183,0.0000000000,0.0000000000,-0.0181351603,0.0000000000
5.2200000000,9009.1266855557,29557.5031950386,996.7481931728,0.0009059563,588.9670983681,0.5908885538,0.0964389720,5.5255460752,-0.0000000000,-0.0000000000,179.5096215966,0.0000000000,-1.6457778568,588.9423469191,0.0000000000,-5.3995338236,-0.0000000000,0.1056069025,0.0000000000,-0.0000000000,6.0508298035,0.0000000000,0.0000000000,-0.0003176853,0.0000000000,0.0000000000,-0.0182020251,0.0000000000
5.2400000000,9009.1595894283,29557.6111473800,996.7477302912,0.0009059528,588.9615604557,0.5908832722,0.0964390336,5.5255496046,-0.0000000000,-0.0000000000,179.5079442854,0.0000000000,-1.6446086961,588.9368439295,0.0000000000,-5.3956979945,-0.0000000000,0.1056005372,0.0000000000,-0.0000000000,6.0504650967,0.0000000000,0.0000000000,-0.0003188474,0.0000000000,0.0000000000,-0.0182686100,0.0000000000
5.2600000000,9009.1924698753,29557.7190228657,996.7472677392,0.0009059492,588.9560279260,0.5908779958,0.0964390958,5.5255531692,-0.0000000000,-0.0000000000,179.5062686463,0.0000000000,-1.6434352983,588.9313464256,0.0000000000,-5.3918482641,-0.0000000000,0.1055941487,0.0000000000,-0.0000000000,6.0500990609,0.0000000000,0.0000000000,-0.0003200047,0.0000000000,0.0000000000,-0.0183349207,0.0000000000
5.2800000000,9009.2253268120,29557.8268212180,996.7468055179,0.0009059456,588.9505007925,0.5908727247,0.0964391587,5.5255567727,-0.0000000000,-0.0000000000,179.5045946833,0.0000000000,-1.6422576689,588.9258544207,0.0000000000,-5.3879846505,-0.0000000000,0.1055877371,0.0000000000,-0.0000000000,6.0497317016,0.0000000000,0.0000000000,-0.0003211574,0.0000000000,0.0000000000,-0.0184009632,0.0000000000
5.3000000000,9009.2581601539,29557.9345421593,996.7463436286,0.0009059421,588.9449790689,0.5908674587,0.0964392223,5.5255604186,-0.0000000000,-0.0000000000,179.5029224003,0.0000000000,-1.6410758135,588.9203679279,0.0000000000,-5.3841071721,-0.0000000000,0.1055813024,0.0000000000,-0.0000000000,6.0493630241,0.0000000000,0.0000000000,-0.0003223055,0.0000000000,0.0000000000,-0.0184667439,0.0000000000
5.3200000000,9009.2909698164,29558.0421854126,996.7458820723,0.0009059385,588.9394627686,0.5908621980,0.0964392868,5.5255641103,-0.0000000000,-0.0000000000,179.5012518015,0.0000000000,-1.6398897380,588.9148869605,0.0000000000,-5.3802158479,-0.0000000000,0.1055748449,0.0000000000,-0.0000000000,6.0489930336,0.0000000000,0.0000000000,-0.0003234491,0.0000000000,0.0000000000,-0.0185322693,0.0000000000
5.3400000000,9009.3237557153,29558.1497507011,996.7454208504,0.0009059349,588.9339519054,0.5908569426,0.0964393520,5.5255678510,-0.0000000000,-0.0000000000,179.4995828908,0.0000000000,-1.6386994481,588.9094115313,0.0000000000,-5.3763106973,-0.0000000000,0.1055683645,0.0000000000,-0.0000000000,6.0486217350,0.0000000000,0.0000000000,-0.0003245884,0.0000000000,0.0000000000,-0.0185975463,0.0000000000
5.3600000000,9009.3565177663,29558.2572377484,996.7449599639,0.0009059314,588.9284464925,0.5908516924,0.0964394182,5.5255716437,-0.0000000000,-0.0000000000,179.4979156720,0.0000000000,-1.6375049500,588.9039416535,0.0000000000,-5.3723917401,-0.0000000000,0.1055618614,0.0000000000,-0.0000000000,6.0482491333,0.0000000000,0.0000000000,-0.0003257235,0.0000000000,0.0000000000,-0.0186625819,0.0000000000
5.3800000000,9009.3892558853,29558.3646462788,996.7444994141,0.0009059278,588.9229465433,0.5908464475,0.0964394854,5.5255754912,-0.0000000000,-0.0000000000,179.4962501493,0.0000000000,-1.6363062497,588.8984773399,0.0000000000,-5.3684589964,-0.0000000000,0.1055553356,0.0000000000,-0.0000000000,6.0478752333,0.0000000000,0.0000000000,-0.0003268545,0.0000000000,0.0000000000,-0.0187273836,0.0000000000
5.4000000000,9009.4219699883,29558.4719760165,996.7440392022,0.0009059243,588.9174520713,0.5908412079,0.0964395535,5.5255793962,-0.0000000000,-0.0000000000,179.4945863265,0.0000000000,-1.6351033537,588.8930186034,0.0000000000,-5.3645124868,-0.0000000000,0.1055487872,0.0000000000,-0.0000000000,6.0475000395,0.0000000000,0.0000000000,-0.0003279816,0.0000000000,0.0000000000,-0.0187919586,0.0000000000
5.4200000000,9009.4546599915,29558.5792266866,996.7435793293,0.0009059207,588.9119630896,0.5908359736,0.0964396227,5.5255833612,-0.0000000000,-0.0000000000,179.4929242075,0.0000000000,-1.6338962681,588.8875654569,0.0000000000,-5.3605522321,-0.0000000000,0.1055422163,0.0000000000,-0.0000000000,6.0471235564,0.0000000000,0.0000000000,-0.0003291048,0.0000000000,0.0000000000,-0.0188563147,0.0000000000
5.4400000000,9009.4873258112,29558.6863980143,996.7431197966,0.0009059172,588.9064796115,0.5908307446,0.0964396930,5.5255873883,-0.0000000000,-0.0000000000,179.4912637962,0.0000000000,-1.6326849995,588.8821179131,0.0000000000,-5.3565782536,-0.0000000000,0.1055356230,0.0000000000,-0.0000000000,6.0467457883,0.0000000000,0.0000000000,-0.0003302243,0.0000000000,0.0000000000,-0.0189204597,0.0000000000
5.4600000000,9009.5199673637,29558.7934897254,996.7426606052,0.0009059136,588.9010016503,0.5908255209,0.0964397644,5.5255914798,-0.0000000000,-0.0000000000,179.4896050965,0.0000000000,-1.6314695544,588.8766759847,0.0000000000,-5.3525905727,-0.0000000000,0.1055290074,0.0000000000,-0.0000000000,6.0463667394,0.0000000000,0.0000000000,-0.0003313403,0.0000000000,0.0000000000,-0.0189844016,0.0000000000
5.4800000000,9009.5525845655,29558.9005015460,996.7422017565,0.0009059101,588.8955292189,0.5908203026,0.0964398370,5.5255956374,-0.0000000000,-0.0000000000,179.4879481122,0.0000000000,-1.6302499394,588.8712396845,0.0000000000,-5.3485892112,-0.0000000000,0.1055223694,0.0000000000,-0.0000000000,6.0459864136,0.0000000000,0.0000000000,-0.0003324529,0.0000000000,0.0000000000,-0.0190481483,0.0000000000
5.5000000000,9009.5851773335,29559.0074332028,996.7417432514,0.0009059065,588.8900623307,0.5908150896,0.0964399108,5.5255998630,-0.0000000000,-0.0000000000,179.4862928472,0.0000000000,-1.6290261613,588.8658090249,0.0000000000,-5.3445741910,-0.0000000000,0.1055157093,0.0000000000,-0.0000000000,6.0456048147,0.0000000000,0.0000000000,-0.0003335622,0.0000000000,0.0000000000,-0.0191117081,0.0000000000
5.5200000000,9009.6177455843,29559.1142844227,996.7412850913,0.0009059030,588.8846009985,0.5908098820,0.0964399857,5.5256041581,-0.0000000000,-0.0000000000,179.4846393054,0.0000000000,-1.6277982268,588.8603840186,0.0000000000,-5.3405455344,-0.0000000000,0.1055090270,0.0000000000,-0.0000000000,6.0452219464,0.0000000000,0.0000000000,-0.0003346684,0.0000000000,0.0000000000,-0.0191750892,0.0000000000
5.5400000000,9009.6502892349,29559.2210549334,996.7408272772,0.0009058995,588.8791452354,0.5908046797,0.0964400619,5.5256085240,-0.0000000000,-0.0000000000,179.4829874904,0.0000000000,-1.6265661428,588.8549646781,0.0000000000,-5.3365032639,-0.0000000000,0.1055023226,0.0000000000,-0.0000000000,6.0448378123,0.0000000000,0.0000000000,-0.0003357717,0.0000000000,0.0000000000,-0.0192382999,0.0000000000
5.5600000000,9009.6828082024,29559.3277444627,996.7403698104,0.0009058959,588.8736950544,0.5907994829,0.0964401394,5.5256129618,-0.0000000000,-0.0000000000,179.4813374063,0.0000000000,-1.6253299161,588.8495510160,0.0000000000,-5.3324474020,-0.0000000000,0.1054955961,0.0000000000,-0.0000000000,6.0444524155,0.0000000000,0.0000000000,-0.0003368721,0.0000000000,0.0000000000,-0.0193013485,0.0000000000
5.5800000000,9009.7153024040,29559.4343527390,996.7399126920,0.0009058924,588.8682504684,0.5907942914,0.0964402181,5.5256174726,-0.0000000000,-0.0000000000,179.4796890566,0.0000000000,-1.6240895538,588.8441430446,0.0000000000,-5.3283779715,-0.0000000000,0.1054888477,0.0000000000,-0.0000000000,6.0440657594,0.0000000000,0.0000000000,-0.0003379698,0.0000000000,0.0000000000,-0.0193642434,0.0000000000
5.6000000000,9009.7477717570,29559.5408794912,996.7394559231,0.0009058889,588.8628114903,0.5907891054,0.0964402981,5.5256220571,-0.0000000000,-0.0000000000,179.4780424453,0.0000000000,-1.6228450627,588.8387407763,0.0000000000,-5.3242949954,-0.0000000000,0.1054820774,0.0000000000,-0.0000000000,6.0436778468,0.0000000000,0.0000000000,-0.0003390650,0.0000000000,0.0000000000,-0.0194269931,0.0000000000
5.6200000000,9009.7802161790,29559.6473244487,996.7389995049,0.0009058853,588.8573781329,0.5907839248,0.0964403794,5.5256267160,-0.0000000000,-0.0000000000,179.4763975761,0.0000000000,-1.6215964499,588.8333442236,0.0000000000,-5.3201984967,-0.0000000000,0.1054752851,0.0000000000,-0.0000000000,6.0432886805,0.0000000000,0.0000000000,-0.0003401578,0.0000000000,0.0000000000,-0.0194896057,0.0000000000
5.6400000000,9009.8126355876,29559.7536873411,996.7385434387,0.0009058818,588.8519504092,0.5907787496,0.0964404620,5.5256314497,-0.0000000000,-0.0000000000,179.4747544528,0.0000000000,-1.6203437225,588.8279533988,0.0000000000,-5.3160884984,-0.0000000000,0.1054684711,0.0000000000,-0.0000000000,6.0428982634,0.0000000000,0.0000000000,-0.0003412483,0.0000000000,0.0000000000,-0.0195520898,0.0000000000
5.6600000000,9009.8450299005,29559.8599678988,996.7380877254,0.0009058783,588.8465283318,0.5907735799,0.0964405460,5.5256362585,-0.0000000000,-0.0000000000,179.4731130790,0.0000000000,-1.6190868875,588.8225683141,0.0000000000,-5.3119650239,-0.0000000000,0.1054616352,0.0000000000,-0.0000000000,6.0425065978,0.0000000000,0.0000000000,-0.0003423368,0.0000000000,0.0000000000,-0.0196144536,0.0000000000
5.6800000000,9009.8773990357,29559.9661658524,996.7376323664,0.0009058748,588.8411119136,0.5907684157,0.0964406312,5.5256411424,-0.0000000000,-0.0000000000,179.4714734586,0.0000000000,-1.6178259520,588.8171889819,0.0000000000,-5.3078280963,-0.0000000000,0.1054547776,0.0000000000,-0.0000000000,6.0421136860,0.0000000000,0.0000000000,-0.0003434233,0.0000000000,0.0000000000,-0.0196767052,0.0000000000
5.7000000000,9009.9097429113,29560.0722809331,996.7371773627,0.0009058713,588.8357011673,0.5907632569,0.0964407178,5.5256461015,-0.0000000000,-0.0000000000,179.4698355953,0.0000000000,-1.6165609231,588.8118154144,0.0000000000,-5.3036777389,-0.0000000000,0.1054478983,0.0000000000,-0.0000000000,6.0417195302,0.0000000000,0.0000000000,-0.0003445080,0.0000000000,0.0000000000,-0.0197388530,0.0000000000
5.7200000000,9009.9420614454,29560.1783128726,996.7367227155,0.0009058678,588.8302961056,0.5907581036,0.0964408056,5.5256511354,-0.0000000000,-0.0000000000,179.4681994928,0.0000000000,-1.6152918079,588.8064476239,0.0000000000,-5.2995139751,-0.0000000000,0.1054409973,0.0000000000,-0.0000000000,6.0413241325,0.0000000000,0.0000000000,-0.0003455910,0.0000000000,0.0000000000,-0.0198009049,0.0000000000
5.7400000000,9009.9743545564,29560.2842614029,996.7362684260,0.0009058643,588.8248967412,0.5907529558,0.0964408948,5.5256562437,-0.0000000000,-0.0000000000,179.4665651548,0.0000000000,-1.6140186136,588.8010856224,0.0000000000,-5.2953368282,-0.0000000000,0.1054340747,0.0000000000,-0.0000000000,6.0409274946,0.0000000000,0.0000000000,-0.0003466725,0.0000000000,0.0000000000,-0.0198628689,0.0000000000
5.7600000000,9010.0066221628,29560.3901262566,996.7358144952,0.0009058607,588.8195030868,0.5907478135,0.0964409852,5.5256614260,-0.0000000000,-0.0000000000,179.4649325850,0.0000000000,-1.6127413471,588.7957294223,0.0000000000,-5.2911463214,-0.0000000000,0.1054271304,0.0000000000,-0.0000000000,6.0405296183,0.0000000000,0.0000000000,-0.0003477525,0.0000000000,0.0000000000,-0.0199247530,0.0000000000
5.7800000000,9010.0388641832,29560.4959071668,996.7353609244,0.0009058572,588.8141151549,0.5907426768,0.0964410770,5.5256666815,-0.0000000000,-0.0000000000,179.4633017872,0.0000000000,-1.6114600157,588.7903790356,0.0000000000,-5.2869424779,-0.0000000000,0.1054201646,0.0000000000,-0.0000000000,6.0401305050,0.0000000000,0.0000000000,-0.0003488314,0.0000000000,0.0000000000,-0.0199865647,0.0000000000
5.8000000000,9010.0710805364,29560.6016038670,996.7349077146,0.0009058537,588.8087329583,0.5907375456,0.0964411699,5.5256720094,-0.0000000000,-0.0000000000,179.4616727651,0.0000000000,-1.6101746263,588.7850344745,0.0000000000,-5.2827253209,-0.0000000000,0.1054131772,0.0000000000,-0.0000000000,6.0397301561,0.0000000000,0.0000000000,-0.0003499090,0.0000000000,0.0000000000,-0.0200483117,0.0000000000
5.8200000000,9010.1032711412,29560.7072160911,996.7344548671,0.0009058502,588.8033565095,0.5907324199,0.0964412642,5.5256774087,-0.0000000000,-0.0000000000,179.4600455222,0.0000000000,-1.6088851860,588.7796957511,0.0000000000,-5.2784948735,-0.0000000000,0.1054061682,0.0000000000,-0.0000000000,6.0393285729,0.0000000000,0.0000000000,-0.0003509857,0.0000000000,0.0000000000,-0.0201100014,0.0000000000
5.8400000000,9010.1354359169,29560.8127435735,996.7340023829,0.0009058467,588.7979858211,0.5907272998,0.0964413596,5.5256828782,-0.0000000000,-0.0000000000,179.4584200624,0.0000000000,-1.6075917017,588.7743628775,0.0000000000,-5.2742511587,-0.0000000000,0.1053991377,0.0000000000,-0.0000000000,6.0389257564,0.0000000000,0.0000000000,-0.0003520616,0.0000000000,0.0000000000,-0.0201716410,0.0000000000
5.8600000000,9010.1675747824,29560.9181860491,996.7335502632,0.0009058433,588.7926209058,0.5907221852,0.0964414563,5.5256884167,-0.0000000000,-0.0000000000,179.4567963892,0.0000000000,-1.6062941806,588.7690358657,0.0000000000,-5.2699941994,-0.0000000000,0.1053920857,0.0000000000,-0.0000000000,6.0385217075,0.0000000000,0.0000000000,-0.0003531366,0.0000000000,0.0000000000,-0.0202332376,0.0000000000
