time_s,p_rads,q_rads,r_rads,H_inertial_mag,T_rot_J,T_drift_rel
27.6600000000,-0.0045350212,-0.0220546391,0.0313470148,0.0003579226,0.0000068665,-0.9963652919
27.6650000000,-0.0045305787,-0.0220447704,0.0313306504,0.0003577427,0.0000068596,-0.9963689370
27.6700000000,-0.0045261406,-0.0220349054,0.0313142947,0.0003575630,0.0000068527,-0.9963725785
27.6750000000,-0.0045217068,-0.0220250442,0.0312979479,0.0003573833,0.0000068459,-0.9963762163
27.6800000000,-0.0045172773,-0.0220151868,0.0312816099,0.0003572038,0.0000068390,-0.9963798505
27.6850000000,-0.0045128521,-0.0220053331,0.0312652807,0.0003570243,0.0000068321,-0.9963834809
27.6900000000,-0.0045084313,-0.0219954833,0.0312489603,0.0003568449,0.0000068253,-0.9963871078
27.6950000000,-0.0045040148,-0.0219856372,0.0312326487,0.0003566656,0.0000068184,-0.9963907310
27.7000000000,-0.0044996025,-0.0219757949,0.0312163459,0.0003564864,0.0000068116,-0.9963943505
27.7050000000,-0.0044951946,-0.0219659563,0.0312000518,0.0003563073,0.0000068048,-0.9963979664
27.7100000000,-0.0044907910,-0.0219561216,0.0311837665,0.0003561283,0.0000067979,-0.9964015787
27.7150000000,-0.0044863917,-0.0219462906,0.0311674900,0.0003559493,0.0000067911,-0.9964051873
27.7200000000,-0.0044819967,-0.0219364633,0.0311512223,0.0003557705,0.0000067843,-0.9964087923
27.7250000000,-0.0044776059,-0.0219266399,0.0311349633,0.0003555917,0.0000067775,-0.9964123937
27.7300000000,-0.0044732195,-0.0219168202,0.0311187130,0.0003554131,0.0000067707,-0.9964159915
27.7350000000,-0.0044688373,-0.0219070043,0.0311024716,0.0003552345,0.0000067639,-0.9964195856
27.7400000000,-0.0044644594,-0.0218971922,0.0310862388,0.0003550560,0.0000067571,-0.9964231762
27.7450000000,-0.0044600858,-0.0218873838,0.0310700148,0.0003548776,0.0000067504,-0.9964267631
27.7500000000,-0.0044557164,-0.0218775792,0.0310537995,0.0003546993,0.0000067436,-0.9964303464
27.7550000000,-0.0044513513,-0.0218677784,0.0310375930,0.0003545211,0.0000067368,-0.9964339261
27.7600000000,-0.0044469905,-0.0218579813,0.0310213951,0.0003543430,0.0000067301,-0.9964375022
27.7650000000,-0.0044426339,-0.0218481881,0.0310052060,0.0003541650,0.0000067233,-0.9964410747
27.7700000000,-0.0044382815,-0.0218383986,0.0309890256,0.0003539870,0.0000067166,-0.9964446436
27.7750000000,-0.0044339334,-0.0218286128,0.0309728539,0.0003538092,0.0000067099,-0.9964482089
27.7800000000,-0.0044295896,-0.0218188308,0.0309566909,0.0003536314,0.0000067031,-0.9964517707
27.7850000000,-0.0044252500,-0.0218090526,0.0309405366,0.0003534537,0.0000066964,-0.9964553288
27.7900000000,-0.0044209146,-0.0217992782,0.0309243910,0.0003532762,0.0000066897,-0.9964588834
27.7950000000,-0.0044165835,-0.0217895075,0.0309082541,0.0003530987,0.0000066830,-0.9964624344
27.8000000000,-0.0044122565,-0.0217797406,0.0308921259,0.0003529213,0.0000066763,-0.9964659818
27.8050000000,-0.0044079338,-0.0217699774,0.0308760063,0.0003527440,0.0000066696,-0.9964695257
27.8100000000,-0.0044036154,-0.0217602180,0.0308598955,0.0003525667,0.0000066629,-0.9964730660
27.8150000000,-0.0043993011,-0.0217504624,0.0308437932,0.0003523896,0.0000066562,-0.9964766028
27.8200000000,-0.0043949910,-0.0217407106,0.0308276997,0.0003522125,0.0000066495,-0.9964801359
27.8250000000,-0.0043906852,-0.0217309625,0.0308116148,0.0003520356,0.0000066429,-0.9964836656
27.8300000000,-0.0043863835,-0.0217212181,0.0307955385,0.0003518587,0.0000066362,-0.9964871917
27.8350000000,-0.0043820861,-0.0217114776,0.0307794709,0.0003516819,0.0000066296,-0.9964907142
27.8400000000,-0.0043777928,-0.0217017408,0.0307634120,0.0003515053,0.0000066229,-0.9964942332
27.8450000000,-0.0043735037,-0.0216920077,0.0307473617,0.0003513287,0.0000066163,-0.9964977486
27.8500000000,-0.0043692189,-0.0216822784,0.0307313200,0.0003511521,0.0000066096,-0.9965012606
27.8550000000,-0.0043649381,-0.0216725529,0.0307152869,0.0003509757,0.0000066030,-0.9965047689
27.8600000000,-0.0043606616,-0.0216628312,0.0306992625,0.0003507994,0.0000065964,-0.9965082738
27.8650000000,-0.0043563893,-0.0216531132,0.0306832467,0.0003506232,0.0000065898,-0.9965117751
27.8700000000,-0.0043521211,-0.0216433989,0.0306672394,0.0003504470,0.0000065832,-0.9965152729
27.8750000000,-0.0043478571,-0.0216336884,0.0306512408,0.0003502709,0.0000065766,-0.9965187672
27.8800000000,-0.0043435972,-0.0216239817,0.0306352508,0.0003500950,0.0000065700,-0.9965222580
27.8850000000,-0.0043393415,-0.0216142787,0.0306192694,0.0003499191,0.0000065634,-0.9965257453
27.8900000000,-0.0043350899,-0.0216045795,0.0306032966,0.0003497433,0.0000065568,-0.9965292291
27.8950000000,-0.0043308426,-0.0215948841,0.0305873324,0.0003495676,0.0000065502,-0.9965327093
27.9000000000,-0.0043265993,-0.0215851924,0.0305713768,0.0003493919,0.0000065436,-0.9965361861
27.9050000000,-0.0043223602,-0.0215755044,0.0305554297,0.0003492164,0.0000065371,-0.9965396594
27.9100000000,-0.0043181252,-0.0215658202,0.0305394912,0.0003490410,0.0000065305,-0.9965431291
27.9150000000,-0.0043138944,-0.0215561398,0.0305235613,0.0003488656,0.0000065240,-0.9965465954
27.9200000000,-0.0043096676,-0.0215464631,0.0305076399,0.0003486903,0.0000065174,-0.9965500582
27.9250000000,-0.0043054451,-0.0215367902,0.0304917271,0.0003485152,0.0000065109,-0.9965535175
27.9300000000,-0.0043012266,-0.0215271210,0.0304758229,0.0003483401,0.0000065044,-0.9965569734
27.9350000000,-0.0042970122,-0.0215174556,0.0304599272,0.0003481651,0.0000064979,-0.9965604257
27.9400000000,-0.0042928020,-0.0215077939,0.0304440400,0.0003479902,0.0000064913,-0.9965638746
27.9450000000,-0.0042885959,-0.0214981360,0.0304281614,0.0003478153,0.0000064848,-0.9965673200
27.9500000000,-0.0042843938,-0.0214884818,0.0304122913,0.0003476406,0.0000064783,-0.9965707620
27.9550000000,-0.0042801959,-0.0214788314,0.0303964297,0.0003474659,0.0000064718,-0.9965742005
27.9600000000,-0.0042760021,-0.0214691847,0.0303805767,0.0003472914,0.0000064653,-0.9965776355
27.9650000000,-0.0042718124,-0.0214595418,0.0303647322,0.0003471169,0.0000064589,-0.9965810671
27.9700000000,-0.0042676267,-0.0214499027,0.0303488961,0.0003469425,0.0000064524,-0.9965844953
27.9750000000,-0.0042634452,-0.0214402672,0.0303330686,0.0003467682,0.0000064459,-0.9965879199
27.9800000000,-0.0042592677,-0.0214306356,0.0303172496,0.0003465940,0.0000064395,-0.9965913412
27.9850000000,-0.0042550943,-0.0214210076,0.0303014391,0.0003464199,0.0000064330,-0.9965947590
27.9900000000,-0.0042509250,-0.0214113834,0.0302856371,0.0003462459,0.0000064265,-0.9965981734
27.9950000000,-0.0042467597,-0.0214017630,0.0302698436,0.0003460719,0.0000064201,-0.9966015843
28.0000000000,-0.0042425985,-0.0213921463,0.0302540586,0.0003458981,0.0000064137,-0.9966049918
28.0050000000,-0.0042384414,-0.0213825334,0.0302382820,0.0003457243,0.0000064072,-0.9966083959
28.0100000000,-0.0042342883,-0.0213729242,0.0302225139,0.0003455506,0.0000064008,-0.9966117965
28.0150000000,-0.0042301393,-0.0213633187,0.0302067543,0.0003453770,0.0000063944,-0.9966151938
28.0200000000,-0.0042259943,-0.0213537170,0.0301910032,0.0003452035,0.0000063880,-0.9966185876
28.0250000000,-0.0042218534,-0.0213441190,0.0301752605,0.0003450301,0.0000063816,-0.9966219780
28.0300000000,-0.0042177166,-0.0213345248,0.0301595262,0.0003448568,0.0000063752,-0.9966253650
28.0350000000,-0.0042135837,-0.0213249343,0.0301438005,0.0003446835,0.0000063688,-0.9966287486
28.0400000000,-0.0042094549,-0.0213153476,0.0301280831,0.0003445104,0.0000063624,-0.9966321288
28.0450000000,-0.0042053301,-0.0213057646,0.0301123742,0.0003443373,0.0000063560,-0.9966355056
28.0500000000,-0.0042012094,-0.0212961853,0.0300966737,0.0003441643,0.0000063496,-0.9966388790
28.0550000000,-0.0041970927,-0.0212866098,0.0300809817,0.0003439914,0.0000063433,-0.9966422490
28.0600000000,-0.0041929800,-0.0212770380,0.0300652981,0.0003438186,0.0000063369,-0.9966456156
28.0650000000,-0.0041888713,-0.0212674699,0.0300496229,0.0003436459,0.0000063306,-0.9966489788
28.0700000000,-0.0041847666,-0.0212579056,0.0300339561,0.0003434733,0.0000063242,-0.9966523387
28.0750000000,-0.0041806659,-0.0212483451,0.0300182977,0.0003433007,0.0000063179,-0.9966556951
28.0800000000,-0.0041765692,-0.0212387882,0.0300026478,0.0003431283,0.0000063115,-0.9966590482
28.0850000000,-0.0041724766,-0.0212292351,0.0299870062,0.0003429559,0.0000063052,-0.9966623980
28.0900000000,-0.0041683879,-0.0212196858,0.0299713731,0.0003427836,0.0000062989,-0.9966657443
28.0950000000,-0.0041643032,-0.0212101401,0.0299557483,0.0003426114,0.0000062926,-0.9966690873
28.1000000000,-0.0041602225,-0.0212005982,0.0299401319,0.0003424393,0.0000062863,-0.9966724269
28.1050000000,-0.0041561458,-0.0211910601,0.0299245239,0.0003422673,0.0000062800,-0.9966757632
28.1100000000,-0.0041520731,-0.0211815256,0.0299089243,0.0003420953,0.0000062737,-0.9966790961
28.1150000000,-0.0041480043,-0.0211719950,0.0298933330,0.0003419235,0.0000062674,-0.9966824257
28.1200000000,-0.0041439395,-0.0211624680,0.0298777501,0.0003417517,0.0000062611,-0.9966857519
28.1250000000,-0.0041398787,-0.0211529448,0.0298621756,0.0003415800,0.0000062548,-0.9966890748
28.1300000000,-0.0041358219,-0.0211434253,0.0298466094,0.0003414084,0.0000062485,-0.9966923943
28.1350000000,-0.0041317690,-0.0211339095,0.0298310516,0.0003412369,0.0000062423,-0.9966957105
28.1400000000,-0.0041277201,-0.0211243974,0.0298155021,0.0003410655,0.0000062360,-0.9966990234
28.1450000000,-0.0041236751,-0.0211148891,0.0297999610,0.0003408942,0.0000062298,-0.9967023329
28.1500000000,-0.0041196341,-0.0211053846,0.0297844282,0.0003407229,0.0000062235,-0.9967056392
28.1550000000,-0.0041155970,-0.0210958837,0.0297689037,0.0003405518,0.0000062173,-0.9967089420
28.1600000000,-0.0041115638,-0.0210863866,0.0297533876,0.0003403807,0.0000062111,-0.9967122416
28.1650000000,-0.0041075346,-0.0210768932,0.0297378798,0.0003402097,0.0000062048,-0.9967155378
28.1700000000,-0.0041035094,-0.0210674035,0.0297223803,0.0003400388,0.0000061986,-0.9967188308
28.1750000000,-0.0040994880,-0.0210579175,0.0297068891,0.0003398680,0.0000061924,-0.9967221204
28.1800000000,-0.0040954706,-0.0210484353,0.0296914063,0.0003396973,0.0000061862,-0.9967254067
28.1850000000,-0.0040914571,-0.0210389568,0.0296759317,0.0003395267,0.0000061800,-0.9967286897
28.1900000000,-0.0040874476,-0.0210294820,0.0296604655,0.0003393561,0.0000061738,-0.9967319694
28.1950000000,-0.0040834419,-0.0210200110,0.0296450075,0.0003391856,0.0000061676,-0.9967352458
28.2000000000,-0.0040794402,-0.0210105437,0.0296295578,0.0003390152,0.0000061614,-0.9967385190
28.2050000000,-0.0040754423,-0.0210010801,0.0296141164,0.0003388450,0.0000061552,-0.9967417888
28.2100000000,-0.0040714484,-0.0209916202,0.0295986833,0.0003386747,0.0000061491,-0.9967450553
28.2150000000,-0.0040674584,-0.0209821640,0.0295832585,0.0003385046,0.0000061429,-0.9967483186
28.2200000000,-0.0040634722,-0.0209727116,0.0295678419,0.0003383346,0.0000061367,-0.9967515786
28.2250000000,-0.0040594900,-0.0209632628,0.0295524336,0.0003381646,0.0000061306,-0.9967548353
28.2300000000,-0.0040555116,-0.0209538178,0.0295370336,0.0003379948,0.0000061244,-0.9967580887
28.2350000000,-0.0040515372,-0.0209443765,0.0295216418,0.0003378250,0.0000061183,-0.9967613388
28.2400000000,-0.0040475666,-0.0209349390,0.0295062583,0.0003376553,0.0000061122,-0.9967645857
28.2450000000,-0.0040435999,-0.0209255051,0.0294908830,0.0003374857,0.0000061060,-0.9967678293
28.2500000000,-0.0040396370,-0.0209160750,0.0294755160,0.0003373161,0.0000060999,-0.9967710697
28.2550000000,-0.0040356781,-0.0209066486,0.0294601572,0.0003371467,0.0000060938,-0.9967743068
28.2600000000,-0.0040317230,-0.0208972259,0.0294448066,0.0003369774,0.0000060877,-0.9967775407
28.2650000000,-0.0040277717,-0.0208878069,0.0294294643,0.0003368081,0.0000060816,-0.9967807713
28.2700000000,-0.0040238244,-0.0208783916,0.0294141302,0.0003366389,0.0000060755,-0.9967839986
28.2750000000,-0.0040198808,-0.0208689800,0.0293988043,0.0003364698,0.0000060694,-0.9967872227
28.2800000000,-0.0040159412,-0.0208595722,0.0293834866,0.0003363008,0.0000060633,-0.9967904436
28.2850000000,-0.0040120053,-0.0208501680,0.0293681772,0.0003361319,0.0000060572,-0.9967936612
28.2900000000,-0.0040080734,-0.0208407676,0.0293528759,0.0003359630,0.0000060512,-0.9967968756
28.2950000000,-0.0040041452,-0.0208313709,0.0293375828,0.0003357943,0.0000060451,-0.9968000868
28.3000000000,-0.0040002209,-0.0208219779,0.0293222980,0.0003356256,0.0000060390,-0.9968032947
28.3050000000,-0.0039963004,-0.0208125886,0.0293070213,0.0003354570,0.0000060330,-0.9968064994
28.3100000000,-0.0039923838,-0.0208032030,0.0292917528,0.0003352885,0.0000060269,-0.9968097009
28.3150000000,-0.0039884710,-0.0207938211,0.0292764925,0.0003351201,0.0000060209,-0.9968128992
28.3200000000,-0.0039845620,-0.0207844430,0.0292612404,0.0003349518,0.0000060149,-0.9968160942
28.3250000000,-0.0039806568,-0.0207750685,0.0292459964,0.0003347835,0.0000060088,-0.9968192861
28.3300000000,-0.0039767554,-0.0207656978,0.0292307606,0.0003346154,0.0000060028,-0.9968224747
28.3350000000,-0.0039728579,-0.0207563307,0.0292155330,0.0003344473,0.0000059968,-0.9968256601
28.3400000000,-0.0039689642,-0.0207469674,0.0292003135,0.0003342793,0.0000059908,-0.9968288423
28.3450000000,-0.0039650742,-0.0207376077,0.0291851022,0.0003341114,0.0000059848,-0.9968320214
28.3500000000,-0.0039611881,-0.0207282518,0.0291698990,0.0003339436,0.0000059788,-0.9968351972
28.3550000000,-0.0039573057,-0.0207188996,0.0291547040,0.0003337758,0.0000059728,-0.9968383698
28.3600000000,-0.0039534272,-0.0207095510,0.0291395171,0.0003336082,0.0000059668,-0.9968415393
28.3650000000,-0.0039495524,-0.0207002062,0.0291243384,0.0003334406,0.0000059608,-0.9968447056
28.3700000000,-0.0039456814,-0.0206908651,0.0291091677,0.0003332731,0.0000059548,-0.9968478686
28.3750000000,-0.0039418142,-0.0206815276,0.0290940053,0.0003331057,0.0000059489,-0.9968510285
28.3800000000,-0.0039379508,-0.0206721939,0.0290788509,0.0003329384,0.0000059429,-0.9968541853
28.3850000000,-0.0039340912,-0.0206628639,0.0290637046,0.0003327712,0.0000059369,-0.9968573388
28.3900000000,-0.0039302353,-0.0206535376,0.0290485665,0.0003326040,0.0000059310,-0.9968604892
28.3950000000,-0.0039263832,-0.0206442149,0.0290334364,0.0003324370,0.0000059250,-0.9968636364
28.4000000000,-0.0039225348,-0.0206348960,0.0290183145,0.0003322700,0.0000059191,-0.9968667805
28.4050000000,-0.0039186902,-0.0206255808,0.0290032006,0.0003321031,0.0000059132,-0.9968699214
28.4100000000,-0.0039148494,-0.0206162692,0.0289880949,0.0003319363,0.0000059072,-0.9968730591
28.4150000000,-0.0039110123,-0.0206069614,0.0289729972,0.0003317696,0.0000059013,-0.9968761937
28.4200000000,-0.0039071790,-0.0205976572,0.0289579076,0.0003316029,0.0000058954,-0.9968793251
28.4250000000,-0.0039033494,-0.0205883568,0.0289428261,0.0003314364,0.0000058895,-0.9968824534
28.4300000000,-0.0038995235,-0.0205790600,0.0289277527,0.0003312699,0.0000058836,-0.9968855785
28.4350000000,-0.0038957014,-0.0205697670,0.0289126874,0.0003311035,0.0000058777,-0.9968887005
28.4400000000,-0.0038918831,-0.0205604776,0.0288976301,0.0003309372,0.0000058718,-0.9968918194
28.4450000000,-0.0038880684,-0.0205511919,0.0288825808,0.0003307710,0.0000058659,-0.9968949351
28.4500000000,-0.0038842575,-0.0205419099,0.0288675397,0.0003306048,0.0000058600,-0.9968980477
28.4550000000,-0.0038804503,-0.0205326316,0.0288525065,0.0003304388,0.0000058542,-0.9969011572
28.4600000000,-0.0038766468,-0.0205233570,0.0288374815,0.0003302728,0.0000058483,-0.9969042635
28.4650000000,-0.0038728471,-0.0205140861,0.0288224644,0.0003301069,0.0000058424,-0.9969073667
28.4700000000,-0.0038690510,-0.0205048188,0.0288074554,0.0003299411,0.0000058366,-0.9969104668
28.4750000000,-0.0038652587,-0.0204955553,0.0287924545,0.0003297754,0.0000058307,-0.9969135638
28.4800000000,-0.0038614700,-0.0204862954,0.0287774615,0.0003296098,0.0000058249,-0.9969166577
28.4850000000,-0.0038576851,-0.0204770392,0.0287624766,0.0003294442,0.0000058190,-0.9969197484
28.4900000000,-0.0038539039,-0.0204677867,0.0287474997,0.0003292788,0.0000058132,-0.9969228361
28.4950000000,-0.0038501263,-0.0204585379,0.0287325308,0.0003291134,0.0000058074,-0.9969259206
28.5000000000,-0.0038463525,-0.0204492928,0.0287175700,0.0003289481,0.0000058016,-0.9969290021
28.5050000000,-0.0038425823,-0.0204400514,0.0287026171,0.0003287829,0.0000057957,-0.9969320804
28.5100000000,-0.0038388158,-0.0204308136,0.0286876722,0.0003286177,0.0000057899,-0.9969351557
28.5150000000,-0.0038350530,-0.0204215796,0.0286727354,0.0003284527,0.0000057841,-0.9969382279
28.5200000000,-0.0038312939,-0.0204123492,0.0286578065,0.0003282877,0.0000057783,-0.9969412969
28.5250000000,-0.0038275384,-0.0204031224,0.0286428856,0.0003281228,0.0000057725,-0.9969443629
28.5300000000,-0.0038237867,-0.0203938994,0.0286279727,0.0003279580,0.0000057668,-0.9969474259
28.5350000000,-0.0038200386,-0.0203846801,0.0286130677,0.0003277933,0.0000057610,-0.9969504857
28.5400000000,-0.0038162941,-0.0203754644,0.0285981708,0.0003276287,0.0000057552,-0.9969535424
28.5450000000,-0.0038125533,-0.0203662524,0.0285832818,0.0003274641,0.0000057494,-0.9969565961
28.5500000000,-0.0038088162,-0.0203570441,0.0285684008,0.0003272996,0.0000057437,-0.9969596467
28.5550000000,-0.0038050827,-0.0203478394,0.0285535277,0.0003271353,0.0000057379,-0.9969626943
28.5600000000,-0.0038013528,-0.0203386385,0.0285386626,0.0003269710,0.0000057322,-0.9969657388
28.5650000000,-0.0037976266,-0.0203294412,0.0285238054,0.0003268067,0.0000057264,-0.9969687802
28.5700000000,-0.0037939041,-0.0203202476,0.0285089562,0.0003266426,0.0000057207,-0.9969718186
28.5750000000,-0.0037901852,-0.0203110576,0.0284941149,0.0003264785,0.0000057149,-0.9969748539
28.5800000000,-0.0037864699,-0.0203018713,0.0284792816,0.0003263146,0.0000057092,-0.9969778862
28.5850000000,-0.0037827582,-0.0202926887,0.0284644562,0.0003261507,0.0000057035,-0.9969809154
28.5900000000,-0.0037790502,-0.0202835098,0.0284496387,0.0003259869,0.0000056978,-0.9969839416
28.5950000000,-0.0037753458,-0.0202743346,0.0284348291,0.0003258232,0.0000056921,-0.9969869647
28.6000000000,-0.0037716450,-0.0202651630,0.0284200275,0.0003256595,0.0000056864,-0.9969899848
28.6050000000,-0.0037679479,-0.0202559951,0.0284052338,0.0003254960,0.0000056807,-0.9969930019
28.6100000000,-0.0037642543,-0.0202468308,0.0283904480,0.0003253325,0.0000056750,-0.9969960159
28.6150000000,-0.0037605644,-0.0202376702,0.0283756701,0.0003251691,0.0000056693,-0.9969990269
28.6200000000,-0.0037568780,-0.0202285133,0.0283609001,0.0003250058,0.0000056636,-0.9970020349
28.6250000000,-0.0037531953,-0.0202193601,0.0283461379,0.0003248425,0.0000056579,-0.9970050398
28.6300000000,-0.0037495162,-0.0202102105,0.0283313837,0.0003246794,0.0000056522,-0.9970080418
28.6350000000,-0.0037458406,-0.0202010646,0.0283166374,0.0003245163,0.0000056466,-0.9970110407
28.6400000000,-0.0037421687,-0.0201919223,0.0283018989,0.0003243534,0.0000056409,-0.9970140366
28.6450000000,-0.0037385003,-0.0201827837,0.0282871684,0.0003241905,0.0000056353,-0.9970170295
28.6500000000,-0.0037348355,-0.0201736488,0.0282724457,0.0003240276,0.0000056296,-0.9970200193
28.6550000000,-0.0037311743,-0.0201645175,0.0282577308,0.0003238649,0.0000056240,-0.9970230062
28.6600000000,-0.0037275167,-0.0201553899,0.0282430239,0.0003237022,0.0000056183,-0.9970259901
28.6650000000,-0.0037238627,-0.0201462660,0.0282283248,0.0003235397,0.0000056127,-0.9970289710
28.6700000000,-0.0037202122,-0.0201371457,0.0282136335,0.0003233772,0.0000056071,-0.9970319489
28.6750000000,-0.0037165653,-0.0201280291,0.0281989501,0.0003232148,0.0000056015,-0.9970349237
28.6800000000,-0.0037129220,-0.0201189161,0.0281842746,0.0003230525,0.0000055958,-0.9970378956
28.6850000000,-0.0037092822,-0.0201098068,0.0281696068,0.0003228902,0.0000055902,-0.9970408646
