u_mps,v_mps,w_mps,p_rps,q_rps,r_rps,phi_rad,theta_rad,psi_rad,x_e,y_e,z_e
178.4751704438,-0.0000000000,17.2677651693,0.0000000000,-0.0004620768,0.0000000000,0.9986334991,-0.0000000000,0.0522602563,0.0000000000,1415.4777112402,0.0000000000,-9013.2663603939
178.4737401389,-0.0000000000,17.2676400259,0.0000000000,-0.0004630970,0.0000000000,0.9986337409,-0.0000000000,0.0522556368,0.0000000000,1419.0637502246,0.0000000000,-9013.2954511865
178.4723119754,-0.0000000000,17.2675150549,0.0000000000,-0.0004641147,0.0000000000,0.9986339831,-0.0000000000,0.0522510070,0.0000000000,1422.6497607887,0.0000000000,-9013.3245082696
178.4708859565,-0.0000000000,17.2673902605,0.0000000000,-0.0004651301,0.0000000000,0.9986342259,-0.0000000000,0.0522463671,0.0000000000,1426.2357429757,0.0000000000,-9013.3535315719
178.4694620853,-0.0000000000,17.2672656463,0.0000000000,-0.0004661430,0.0000000000,0.9986344692,-0.0000000000,0.0522417171,0.0000000000,1429.8216968290,0.0000000000,-9013.3825210220
178.4680403648,-0.0000000000,17.2671412162,0.0000000000,-0.0004671536,0.0000000000,0.9986347129,-0.0000000000,0.0522370570,0.0000000000,1433.4076223919,0.0000000000,-9013.4114765486
178.4666207982,-0.0000000000,17.2670169738,0.0000000000,-0.0004681618,0.0000000000,0.9986349572,-0.0000000000,0.0522323868,0.0000000000,1436.9935197079,0.0000000000,-9013.4403980807
178.4652033886,-0.0000000000,17.2668929228,0.0000000000,-0.0004691677,0.0000000000,0.9986352020,-0.0000000000,0.0522277066,0.0000000000,1440.5793888206,0.0000000000,-9013.4692855470
178.4637881392,-0.0000000000,17.2667690666,0.0000000000,-0.0004701712,0.0000000000,0.9986354473,-0.0000000000,0.0522230163,0.0000000000,1444.1652297735,0.0000000000,-9013.4981388768
178.4623750531,-0.0000000000,17.2666454087,0.0000000000,-0.0004711724,0.0000000000,0.9986356931,-0.0000000000,0.0522183160,0.0000000000,1447.7510426104,0.0000000000,-9013.5269579991
178.4609641333,-0.0000000000,17.2665219524,0.0000000000,-0.0004721712,0.0000000000,0.9986359394,-0.0000000000,0.0522136057,0.0000000000,1451.3368273748,0.0000000000,-9013.5557428433
178.4595553830,-0.0000000000,17.2663987009,0.0000000000,-0.0004731678,0.0000000000,0.9986361861,-0.0000000000,0.0522088855,0.0000000000,1454.9225841107,0.0000000000,-9013.5844933386
178.4581488054,-0.0000000000,17.2662756573,0.0000000000,-0.0004741621,0.0000000000,0.9986364334,-0.0000000000,0.0522041553,0.0000000000,1458.5083128619,0.0000000000,-9013.6132094146
178.4567444035,-0.0000000000,17.2661528245,0.0000000000,-0.0004751542,0.0000000000,0.9986366812,-0.0000000000,0.0521994152,0.0000000000,1462.0940136722,0.0000000000,-9013.6418910009
178.4553421805,-0.0000000000,17.2660302054,0.0000000000,-0.0004761440,0.0000000000,0.9986369295,-0.0000000000,0.0521946651,0.0000000000,1465.6796865858,0.0000000000,-9013.6705380272
178.4539421394,-0.0000000000,17.2659078029,0.0000000000,-0.0004771316,0.0000000000,0.9986371783,-0.0000000000,0.0521899053,0.0000000000,1469.2653316466,0.0000000000,-9013.6991504234
178.4525442835,-0.0000000000,17.2657856195,0.0000000000,-0.0004781170,0.0000000000,0.9986374275,-0.0000000000,0.0521851355,0.0000000000,1472.8509488988,0.0000000000,-9013.7277281192
178.4511486159,-0.0000000000,17.2656636577,0.0000000000,-0.0004791002,0.0000000000,0.9986376773,-0.0000000000,0.0521803560,0.0000000000,1476.4365383865,0.0000000000,-9013.7562710448
178.4497551396,-0.0000000000,17.2655419199,0.0000000000,-0.0004800813,0.0000000000,0.9986379275,-0.0000000000,0.0521755666,0.0000000000,1480.0221001540,0.0000000000,-9013.7847791304
178.4483638579,-0.0000000000,17.2654204083,0.0000000000,-0.0004810603,0.0000000000,0.9986381782,-0.0000000000,0.0521707674,0.0000000000,1483.6076342456,0.0000000000,-9013.8132523061
178.4469747738,-0.0000000000,17.2652991252,0.0000000000,-0.0004820373,0.0000000000,0.9986384295,-0.0000000000,0.0521659585,0.0000000000,1487.1931407057,0.0000000000,-9013.8416905025
178.4455878905,-0.0000000000,17.2651780724,0.0000000000,-0.0004830121,0.0000000000,0.9986386812,-0.0000000000,0.0521611398,0.0000000000,1490.7786195787,0.0000000000,-9013.8700936499
178.4442032113,-0.0000000000,17.2650572519,0.0000000000,-0.0004839849,0.0000000000,0.9986389333,-0.0000000000,0.0521563114,0.0000000000,1494.3640709091,0.0000000000,-9013.8984616791
178.4428207391,-0.0000000000,17.2649366655,0.0000000000,-0.0004849558,0.0000000000,0.9986391860,-0.0000000000,0.0521514733,0.0000000000,1497.9494947415,0.0000000000,-9013.9267945207
178.4414404772,-0.0000000000,17.2648163146,0.0000000000,-0.0004859246,0.0000000000,0.9986394392,-0.0000000000,0.0521466255,0.0000000000,1501.5348911205,0.0000000000,-9013.9550921055
178.4400624287,-0.0000000000,17.2646962009,0.0000000000,-0.0004868916,0.0000000000,0.9986396928,-0.0000000000,0.0521417680,0.0000000000,1505.1202600908,0.0000000000,-9013.9833543646
178.4386865968,-0.0000000000,17.2645763256,0.0000000000,-0.0004878566,0.0000000000,0.9986399469,-0.0000000000,0.0521369009,0.0000000000,1508.7056016971,0.0000000000,-9014.0115812291
178.4373129847,-0.0000000000,17.2644566900,0.0000000000,-0.0004888197,0.0000000000,0.9986402015,-0.0000000000,0.0521320242,0.0000000000,1512.2909159843,0.0000000000,-9014.0397726300
178.4359415955,-0.0000000000,17.2643372952,0.0000000000,-0.0004897810,0.0000000000,0.9986404566,-0.0000000000,0.0521271378,0.0000000000,1515.8762029972,0.0000000000,-9014.0679284989
178.4345724325,-0.0000000000,17.2642181421,0.0000000000,-0.0004907405,0.0000000000,0.9986407121,-0.0000000000,0.0521222419,0.0000000000,1519.4614627808,0.0000000000,-9014.0960487670
178.4332054987,-0.0000000000,17.2640992316,0.0000000000,-0.0004916982,0.0000000000,0.9986409681,-0.0000000000,0.0521173364,0.0000000000,1523.0466953801,0.0000000000,-9014.1241333660
178.4318407974,-0.0000000000,17.2639805644,0.0000000000,-0.0004926541,0.0000000000,0.9986412246,-0.0000000000,0.0521124213,0.0000000000,1526.6319008402,0.0000000000,-9014.1521822274
178.4304783318,-0.0000000000,17.2638621411,0.0000000000,-0.0004936083,0.0000000000,0.9986414816,-0.0000000000,0.0521074967,0.0000000000,1530.2170792061,0.0000000000,-9014.1801952833
178.4291181051,-0.0000000000,17.2637439622,0.0000000000,-0.0004945608,0.0000000000,0.9986417391,-0.0000000000,0.0521025625,0.0000000000,1533.8022305230,0.0000000000,-9014.2081724653
178.4277601205,-0.0000000000,17.2636260280,0.0000000000,-0.0004955117,0.0000000000,0.9986419970,-0.0000000000,0.0520976189,0.0000000000,1537.3873548363,0.0000000000,-9014.2361137057
178.4264043811,-0.0000000000,17.2635083388,0.0000000000,-0.0004964609,0.0000000000,0.9986422554,-0.0000000000,0.0520926658,0.0000000000,1540.9724521912,0.0000000000,-9014.2640189364
178.4250508902,-0.0000000000,17.2633908947,0.0000000000,-0.0004974085,0.0000000000,0.9986425142,-0.0000000000,0.0520877032,0.0000000000,1544.5575226330,0.0000000000,-9014.2918880899
178.4236996510,-0.0000000000,17.2632736957,0.0000000000,-0.0004983545,0.0000000000,0.9986427735,-0.0000000000,0.0520827311,0.0000000000,1548.1425662073,0.0000000000,-9014.3197210985
178.4223506667,-0.0000000000,17.2631567418,0.0000000000,-0.0004992990,0.0000000000,0.9986430333,-0.0000000000,0.0520777496,0.0000000000,1551.7275829595,0.0000000000,-9014.3475178948
178.4210039406,-0.0000000000,17.2630400326,0.0000000000,-0.0005002420,0.0000000000,0.9986432936,-0.0000000000,0.0520727587,0.0000000000,1555.3125729352,0.0000000000,-9014.3752784113
178.4196594757,-0.0000000000,17.2629235679,0.0000000000,-0.0005011835,0.0000000000,0.9986435543,-0.0000000000,0.0520677583,0.0000000000,1558.8975361799,0.0000000000,-9014.4030025808
178.4183172755,-0.0000000000,17.2628073474,0.0000000000,-0.0005021235,0.0000000000,0.9986438155,-0.0000000000,0.0520627486,0.0000000000,1562.4824727394,0.0000000000,-9014.4306903362
178.4169773430,-0.0000000000,17.2626913705,0.0000000000,-0.0005030620,0.0000000000,0.9986440771,-0.0000000000,0.0520577295,0.0000000000,1566.0673826594,0.0000000000,-9014.4583416106
178.4156396816,-0.0000000000,17.2625756365,0.0000000000,-0.0005039992,0.0000000000,0.9986443393,-0.0000000000,0.0520527010,0.0000000000,1569.6522659856,0.0000000000,-9014.4859563370
178.4143042944,-0.0000000000,17.2624601450,0.0000000000,-0.0005049350,0.0000000000,0.9986446018,-0.0000000000,0.0520476632,0.0000000000,1573.2371227640,0.0000000000,-9014.5135344487
178.4129711847,-0.0000000000,17.2623448950,0.0000000000,-0.0005058694,0.0000000000,0.9986448649,-0.0000000000,0.0520426160,0.0000000000,1576.8219530405,0.0000000000,-9014.5410758790
178.4116403558,-0.0000000000,17.2622298857,0.0000000000,-0.0005068025,0.0000000000,0.9986451284,-0.0000000000,0.0520375595,0.0000000000,1580.4067568610,0.0000000000,-9014.5685805615
178.4103118108,-0.0000000000,17.2621151163,0.0000000000,-0.0005077342,0.0000000000,0.9986453923,-0.0000000000,0.0520324937,0.0000000000,1583.9915342715,0.0000000000,-9014.5960484297
178.4089855530,-0.0000000000,17.2620005857,0.0000000000,-0.0005086647,0.0000000000,0.9986456567,-0.0000000000,0.0520274186,0.0000000000,1587.5762853182,0.0000000000,-9014.6234794174
178.4076615856,-0.0000000000,17.2618862928,0.0000000000,-0.0005095939,0.0000000000,0.9986459216,-0.0000000000,0.0520223342,0.0000000000,1591.1610100473,0.0000000000,-9014.6508734584
178.4063399119,-0.0000000000,17.2617722365,0.0000000000,-0.0005105218,0.0000000000,0.9986461869,-0.0000000000,0.0520172405,0.0000000000,1594.7457085048,0.0000000000,-9014.6782304866
178.4050205351,-0.0000000000,17.2616584157,0.0000000000,-0.0005114485,0.0000000000,0.9986464527,-0.0000000000,0.0520121376,0.0000000000,1598.3303807372,0.0000000000,-9014.7055504362
178.4037034585,-0.0000000000,17.2615448291,0.0000000000,-0.0005123740,0.0000000000,0.9986467190,-0.0000000000,0.0520070254,0.0000000000,1601.9150267907,0.0000000000,-9014.7328332414
178.4023886852,-0.0000000000,17.2614314753,0.0000000000,-0.0005132982,0.0000000000,0.9986469857,-0.0000000000,0.0520019040,0.0000000000,1605.4996467117,0.0000000000,-9014.7600788365
178.4010762186,-0.0000000000,17.2613183531,0.0000000000,-0.0005142213,0.0000000000,0.9986472528,-0.0000000000,0.0519967733,0.0000000000,1609.0842405467,0.0000000000,-9014.7872871559
178.3997660619,-0.0000000000,17.2612054611,0.0000000000,-0.0005151432,0.0000000000,0.9986475204,-0.0000000000,0.0519916335,0.0000000000,1612.6688083421,0.0000000000,-9014.8144581342
178.3984582182,-0.0000000000,17.2610927977,0.0000000000,-0.0005160640,0.0000000000,0.9986477885,-0.0000000000,0.0519864844,0.0000000000,1616.2533501447,0.0000000000,-9014.8415917061
178.3971526909,-0.0000000000,17.2609803616,0.0000000000,-0.0005169836,0.0000000000,0.9986480570,-0.0000000000,0.0519813261,0.0000000000,1619.8378660009,0.0000000000,-9014.8686878064
178.3958494831,-0.0000000000,17.2608681512,0.0000000000,-0.0005179021,0.0000000000,0.9986483260,-0.0000000000,0.0519761587,0.0000000000,1623.4223559574,0.0000000000,-9014.8957463699
178.3945485981,-0.0000000000,17.2607561650,0.0000000000,-0.0005188195,0.0000000000,0.9986485954,-0.0000000000,0.0519709821,0.0000000000,1627.0068200611,0.0000000000,-9014.9227673318
178.3932500391,-0.0000000000,17.2606444015,0.0000000000,-0.0005197357,0.0000000000,0.9986488652,-0.0000000000,0.0519657963,0.0000000000,1630.5912583586,0.0000000000,-9014.9497506272
178.3919538093,-0.0000000000,17.2605328590,0.0000000000,-0.0005206509,0.0000000000,0.9986491355,-0.0000000000,0.0519606014,0.0000000000,1634.1756708970,0.0000000000,-9014.9766961914
178.3906599120,-0.0000000000,17.2604215361,0.0000000000,-0.0005215649,0.0000000000,0.9986494063,-0.0000000000,0.0519553974,0.0000000000,1637.7600577230,0.0000000000,-9015.0036039597
178.3893683504,-0.0000000000,17.2603104310,0.0000000000,-0.0005224779,0.0000000000,0.9986496775,-0.0000000000,0.0519501842,0.0000000000,1641.3444188837,0.0000000000,-9015.0304738677
178.3880791276,-0.0000000000,17.2601995423,0.0000000000,-0.0005233898,0.0000000000,0.9986499491,-0.0000000000,0.0519449619,0.0000000000,1644.9287544260,0.0000000000,-9015.0573058509
178.3867922468,-0.0000000000,17.2600888682,0.0000000000,-0.0005243006,0.0000000000,0.9986502212,-0.0000000000,0.0519397306,0.0000000000,1648.5130643972,0.0000000000,-9015.0840998452
178.3855077114,-0.0000000000,17.2599784073,0.0000000000,-0.0005252103,0.0000000000,0.9986504938,-0.0000000000,0.0519344901,0.0000000000,1652.0973488442,0.0000000000,-9015.1108557863
178.3842255244,-0.0000000000,17.2598681577,0.0000000000,-0.0005261190,0.0000000000,0.9986507668,-0.0000000000,0.0519292405,0.0000000000,1655.6816078145,0.0000000000,-9015.1375736103
178.3829456891,-0.0000000000,17.2597581181,0.0000000000,-0.0005270265,0.0000000000,0.9986510402,-0.0000000000,0.0519239819,0.0000000000,1659.2658413551,0.0000000000,-9015.1642532532
178.3816682086,-0.0000000000,17.2596482868,0.0000000000,-0.0005279331,0.0000000000,0.9986513141,-0.0000000000,0.0519187142,0.0000000000,1662.8500495134,0.0000000000,-9015.1908946512
178.3803930861,-0.0000000000,17.2595386621,0.0000000000,-0.0005288385,0.0000000000,0.9986515884,-0.0000000000,0.0519134375,0.0000000000,1666.4342323369,0.0000000000,-9015.2174977407
178.3791203247,-0.0000000000,17.2594292427,0.0000000000,-0.0005297428,0.0000000000,0.9986518632,-0.0000000000,0.0519081517,0.0000000000,1670.0183898729,0.0000000000,-9015.2440624580
178.3778499277,-0.0000000000,17.2593200269,0.0000000000,-0.0005306461,0.0000000000,0.9986521384,-0.0000000000,0.0519028569,0.0000000000,1673.6025221689,0.0000000000,-9015.2705887398
178.3765818982,-0.0000000000,17.2592110132,0.0000000000,-0.0005315483,0.0000000000,0.9986524140,-0.0000000000,0.0518975531,0.0000000000,1677.1866292725,0.0000000000,-9015.2970765226
178.3753162393,-0.0000000000,17.2591022001,0.0000000000,-0.0005324494,0.0000000000,0.9986526901,-0.0000000000,0.0518922403,0.0000000000,1680.7707112313,0.0000000000,-9015.3235257433
178.3740529542,-0.0000000000,17.2589935862,0.0000000000,-0.0005333494,0.0000000000,0.9986529666,-0.0000000000,0.0518869185,0.0000000000,1684.3547680929,0.0000000000,-9015.3499363388
178.3727920460,-0.0000000000,17.2588851701,0.0000000000,-0.0005342483,0.0000000000,0.9986532436,-0.0000000000,0.0518815877,0.0000000000,1687.9387999051,0.0000000000,-9015.3763082459
178.3715335178,-0.0000000000,17.2587769504,0.0000000000,-0.0005351461,0.0000000000,0.9986535209,-0.0000000000,0.0518762479,0.0000000000,1691.5228067157,0.0000000000,-9015.4026414019
178.3702773727,-0.0000000000,17.2586689258,0.0000000000,-0.0005360428,0.0000000000,0.9986537988,-0.0000000000,0.0518708992,0.0000000000,1695.1067885725,0.0000000000,-9015.4289357440
178.3690236138,-0.0000000000,17.2585610949,0.0000000000,-0.0005369384,0.0000000000,0.9986540770,-0.0000000000,0.0518655415,0.0000000000,1698.6907455233,0.0000000000,-9015.4551912095
178.3677722443,-0.0000000000,17.2584534564,0.0000000000,-0.0005378328,0.0000000000,0.9986543558,-0.0000000000,0.0518601749,0.0000000000,1702.2746776162,0.0000000000,-9015.4814077358
178.3665232672,-0.0000000000,17.2583460093,0.0000000000,-0.0005387261,0.0000000000,0.9986546349,-0.0000000000,0.0518547993,0.0000000000,1705.8585848991,0.0000000000,-9015.5075852606
178.3652766856,-0.0000000000,17.2582387522,0.0000000000,-0.0005396183,0.0000000000,0.9986549145,-0.0000000000,0.0518494148,0.0000000000,1709.4424674200,0.0000000000,-9015.5337237214
178.3640325025,-0.0000000000,17.2581316841,0.0000000000,-0.0005405092,0.0000000000,0.9986551945,-0.0000000000,0.0518440215,0.0000000000,1713.0263252272,0.0000000000,-9015.5598230562
178.3627907210,-0.0000000000,17.2580248039,0.0000000000,-0.0005413990,0.0000000000,0.9986554749,-0.0000000000,0.0518386192,0.0000000000,1716.6101583687,0.0000000000,-9015.5858832027
178.3615513441,-0.0000000000,17.2579181106,0.0000000000,-0.0005422876,0.0000000000,0.9986557558,-0.0000000000,0.0518332080,0.0000000000,1720.1939668929,0.0000000000,-9015.6119040989
178.3603143749,-0.0000000000,17.2578116031,0.0000000000,-0.0005431750,0.0000000000,0.9986560371,-0.0000000000,0.0518277880,0.0000000000,1723.7777508479,0.0000000000,-9015.6378856831
178.3590798164,-0.0000000000,17.2577052807,0.0000000000,-0.0005440612,0.0000000000,0.9986563188,-0.0000000000,0.0518223591,0.0000000000,1727.3615102821,0.0000000000,-9015.6638278934
178.3578476716,-0.0000000000,17.2575991425,0.0000000000,-0.0005449462,0.0000000000,0.9986566010,-0.0000000000,0.0518169214,0.0000000000,1730.9452452440,0.0000000000,-9015.6897306682
178.3566179436,-0.0000000000,17.2574931876,0.0000000000,-0.0005458299,0.0000000000,0.9986568836,-0.0000000000,0.0518114749,0.0000000000,1734.5289557819,0.0000000000,-9015.7155939459
178.3553906352,-0.0000000000,17.2573874153,0.0000000000,-0.0005467123,0.0000000000,0.9986571666,-0.0000000000,0.0518060195,0.0000000000,1738.1126419444,0.0000000000,-9015.7414176651
178.3541657494,-0.0000000000,17.2572818249,0.0000000000,-0.0005475935,0.0000000000,0.9986574500,-0.0000000000,0.0518005553,0.0000000000,1741.6963037800,0.0000000000,-9015.7672017645
178.3529432893,-0.0000000000,17.2571764158,0.0000000000,-0.0005484733,0.0000000000,0.9986577339,-0.0000000000,0.0517950823,0.0000000000,1745.2799413373,0.0000000000,-9015.7929461827
178.3517232578,-0.0000000000,17.2570711875,0.0000000000,-0.0005493519,0.0000000000,0.9986580182,-0.0000000000,0.0517896006,0.0000000000,1748.8635546651,0.0000000000,-9015.8186508589
178.3505056578,-0.0000000000,17.2569661394,0.0000000000,-0.0005502291,0.0000000000,0.9986583029,-0.0000000000,0.0517841100,0.0000000000,1752.4471438120,0.0000000000,-9015.8443157318
178.3492904923,-0.0000000000,17.2568612711,0.0000000000,-0.0005511050,0.0000000000,0.9986585880,-0.0000000000,0.0517786108,0.0000000000,1756.0307088267,0.0000000000,-9015.8699407407
178.3480777641,-0.0000000000,17.2567565822,0.0000000000,-0.0005519795,0.0000000000,0.9986588736,-0.0000000000,0.0517731027,0.0000000000,1759.6142497583,0.0000000000,-9015.8955258248
178.3468674762,-0.0000000000,17.2566520724,0.0000000000,-0.0005528526,0.0000000000,0.9986591596,-0.0000000000,0.0517675860,0.0000000000,1763.1977666554,0.0000000000,-9015.9210709235
178.3456596315,-0.0000000000,17.2565477414,0.0000000000,-0.0005537244,0.0000000000,0.9986594460,-0.0000000000,0.0517620605,0.0000000000,1766.7812595672,0.0000000000,-9015.9465759760
178.3444542329,-0.0000000000,17.2564435891,0.0000000000,-0.0005545947,0.0000000000,0.9986597328,-0.0000000000,0.0517565263,0.0000000000,1770.3647285425,0.0000000000,-9015.9720409221
178.3432512831,-0.0000000000,17.2563396152,0.0000000000,-0.0005554636,0.0000000000,0.9986600201,-0.0000000000,0.0517509835,0.0000000000,1773.9481736304,0.0000000000,-9015.9974657014
178.3420507852,-0.0000000000,17.2562358197,0.0000000000,-0.0005563310,0.0000000000,0.9986603077,-0.0000000000,0.0517454320,0.0000000000,1777.5315948801,0.0000000000,-9016.0228502536
178.3408527419,-0.0000000000,17.2561322026,0.0000000000,-0.0005571970,0.0000000000,0.9986605958,-0.0000000000,0.0517398718,0.0000000000,1781.1149923406,0.0000000000,-9016.0481945187
178.3396571560,-0.0000000000,17.2560287639,0.0000000000,-0.0005580615,0.0000000000,0.9986608843,-0.0000000000,0.0517343030,0.0000000000,1784.6983660612,0.0000000000,-9016.0734984366
