time_s,p_rads,q_rads,r_rads,H_inertial_mag,H_drift_rel,T_rot_J,T_drift_rel
22.0750000000,-0.2783108349,0.2112771237,0.5730902688,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.0800000000,-0.2786248659,0.2105960249,0.5732664740,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.0850000000,-0.2789379785,0.2099139497,0.5734423076,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.0900000000,-0.2792501701,0.2092309004,0.5736177670,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.0950000000,-0.2795614386,0.2085468792,0.5737928494,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.1000000000,-0.2798717817,0.2078618883,0.5739675522,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.1050000000,-0.2801811971,0.2071759301,0.5741418727,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.1100000000,-0.2804896826,0.2064890067,0.5743158083,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.1150000000,-0.2807972358,0.2058011205,0.5744893563,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.1200000000,-0.2811038545,0.2051122738,0.5746625140,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.1250000000,-0.2814095365,0.2044224688,0.5748352788,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.1300000000,-0.2817142795,0.2037317080,0.5750076481,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.1350000000,-0.2820180813,0.2030399936,0.5751796192,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.1400000000,-0.2823209395,0.2023473280,0.5753511894,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.1450000000,-0.2826228520,0.2016537135,0.5755223562,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.1500000000,-0.2829238165,0.2009591526,0.5756931169,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.1550000000,-0.2832238307,0.2002636476,0.5758634688,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.1600000000,-0.2835228925,0.1995672008,0.5760334094,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.1650000000,-0.2838209995,0.1988698148,0.5762029360,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.1700000000,-0.2841181496,0.1981714919,0.5763720459,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.1750000000,-0.2844143405,0.1974722345,0.5765407367,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.1800000000,-0.2847095700,0.1967720452,0.5767090056,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.1850000000,-0.2850038359,0.1960709263,0.5768768502,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.1900000000,-0.2852971359,0.1953688804,0.5770442677,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.1950000000,-0.2855894679,0.1946659099,0.5772112555,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.2000000000,-0.2858808296,0.1939620173,0.5773778112,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.2050000000,-0.2861712188,0.1932572051,0.5775439321,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.2100000000,-0.2864606333,0.1925514759,0.5777096156,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.2150000000,-0.2867490709,0.1918448321,0.5778748591,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.2200000000,-0.2870365294,0.1911372764,0.5780396601,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.2250000000,-0.2873230066,0.1904288112,0.5782040160,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.2300000000,-0.2876085004,0.1897194392,0.5783679243,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.2350000000,-0.2878930085,0.1890091629,0.5785313823,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.2400000000,-0.2881765288,0.1882979849,0.5786943876,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.2450000000,-0.2884590590,0.1875859078,0.5788569376,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.2500000000,-0.2887405971,0.1868729343,0.5790190297,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.2550000000,-0.2890211408,0.1861590670,0.5791806614,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.2600000000,-0.2893006880,0.1854443084,0.5793418302,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.2650000000,-0.2895792365,0.1847286613,0.5795025336,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.2700000000,-0.2898567841,0.1840121284,0.5796627690,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.2750000000,-0.2901333287,0.1832947123,0.5798225339,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.2800000000,-0.2904088682,0.1825764156,0.5799818258,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.2850000000,-0.2906834004,0.1818572412,0.5801406421,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.2900000000,-0.2909569232,0.1811371917,0.5802989805,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.2950000000,-0.2912294344,0.1804162699,0.5804568384,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.3000000000,-0.2915009320,0.1796944784,0.5806142133,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.3050000000,-0.2917714137,0.1789718200,0.5807711028,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.3100000000,-0.2920408774,0.1782482976,0.5809275043,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.3150000000,-0.2923093211,0.1775239138,0.5810834153,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.3200000000,-0.2925767427,0.1767986715,0.5812388335,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.3250000000,-0.2928431399,0.1760725735,0.5813937564,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.3300000000,-0.2931085108,0.1753456226,0.5815481814,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.3350000000,-0.2933728532,0.1746178215,0.5817021062,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.3400000000,-0.2936361651,0.1738891732,0.5818555284,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.3450000000,-0.2938984442,0.1731596804,0.5820084454,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.3500000000,-0.2941596887,0.1724293461,0.5821608549,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.3550000000,-0.2944198963,0.1716981731,0.5823127544,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.3600000000,-0.2946790651,0.1709661643,0.5824641415,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.3650000000,-0.2949371929,0.1702333226,0.5826150138,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.3700000000,-0.2951942777,0.1694996508,0.5827653689,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.3750000000,-0.2954503174,0.1687651520,0.5829152044,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.3800000000,-0.2957053100,0.1680298291,0.5830645180,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.3850000000,-0.2959592535,0.1672936849,0.5832133072,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.3900000000,-0.2962121457,0.1665567225,0.5833615696,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.3950000000,-0.2964639848,0.1658189447,0.5835093029,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.4000000000,-0.2967147685,0.1650803547,0.5836565047,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.4050000000,-0.2969644950,0.1643409553,0.5838031727,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.4100000000,-0.2972131621,0.1636007496,0.5839493045,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.4150000000,-0.2974607680,0.1628597406,0.5840948977,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.4200000000,-0.2977073105,0.1621179313,0.5842399501,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.4250000000,-0.2979527877,0.1613753248,0.5843844593,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.4300000000,-0.2981971976,0.1606319241,0.5845284230,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.4350000000,-0.2984405382,0.1598877322,0.5846718389,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.4400000000,-0.2986828075,0.1591427522,0.5848147046,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.4450000000,-0.2989240036,0.1583969873,0.5849570178,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.4500000000,-0.2991641244,0.1576504405,0.5850987763,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.4550000000,-0.2994031681,0.1569031148,0.5852399779,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.4600000000,-0.2996411325,0.1561550135,0.5853806201,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.4650000000,-0.2998780159,0.1554061397,0.5855207007,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.4700000000,-0.3001138163,0.1546564964,0.5856602175,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.4750000000,-0.3003485316,0.1539060869,0.5857991682,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.4800000000,-0.3005821600,0.1531549144,0.5859375506,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.4850000000,-0.3008146996,0.1524029819,0.5860753624,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.4900000000,-0.3010461485,0.1516502926,0.5862126014,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.4950000000,-0.3012765046,0.1508968498,0.5863492654,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.5000000000,-0.3015057662,0.1501426567,0.5864853521,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.5050000000,-0.3017339313,0.1493877165,0.5866208593,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.5100000000,-0.3019609980,0.1486320325,0.5867557849,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.5150000000,-0.3021869644,0.1478756077,0.5868901267,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.5200000000,-0.3024118288,0.1471184456,0.5870238824,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.5250000000,-0.3026355891,0.1463605494,0.5871570498,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.5300000000,-0.3028582435,0.1456019223,0.5872896269,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.5350000000,-0.3030797902,0.1448425677,0.5874216115,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.5400000000,-0.3033002273,0.1440824888,0.5875530013,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.5450000000,-0.3035195529,0.1433216889,0.5876837944,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.5500000000,-0.3037377653,0.1425601715,0.5878139884,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.5550000000,-0.3039548626,0.1417979397,0.5879435813,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.5600000000,-0.3041708430,0.1410349969,0.5880725711,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.5650000000,-0.3043857046,0.1402713465,0.5882009555,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.5700000000,-0.3045994457,0.1395069919,0.5883287324,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.5750000000,-0.3048120644,0.1387419364,0.5884558998,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.5800000000,-0.3050235590,0.1379761833,0.5885824557,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.5850000000,-0.3052339276,0.1372097362,0.5887083978,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.5900000000,-0.3054431685,0.1364425984,0.5888337242,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.5950000000,-0.3056512799,0.1356747733,0.5889584328,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.6000000000,-0.3058582601,0.1349062643,0.5890825215,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.6050000000,-0.3060641073,0.1341370750,0.5892059884,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.6100000000,-0.3062688197,0.1333672086,0.5893288313,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.6150000000,-0.3064723956,0.1325966687,0.5894510483,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.6200000000,-0.3066748332,0.1318254588,0.5895726373,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.6250000000,-0.3068761310,0.1310535823,0.5896935963,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.6300000000,-0.3070762870,0.1302810427,0.5898139234,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.6350000000,-0.3072752996,0.1295078435,0.5899336166,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.6400000000,-0.3074731672,0.1287339883,0.5900526738,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.6450000000,-0.3076698879,0.1279594805,0.5901710932,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.6500000000,-0.3078654602,0.1271843237,0.5902888727,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.6550000000,-0.3080598823,0.1264085214,0.5904060104,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.6600000000,-0.3082531526,0.1256320771,0.5905225044,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.6650000000,-0.3084452694,0.1248549945,0.5906383528,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.6700000000,-0.3086362311,0.1240772771,0.5907535536,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.6750000000,-0.3088260360,0.1232989284,0.5908681049,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.6800000000,-0.3090146824,0.1225199521,0.5909820049,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.6850000000,-0.3092021688,0.1217403518,0.5910952515,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.6900000000,-0.3093884935,0.1209601310,0.5912078431,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.6950000000,-0.3095736549,0.1201792935,0.5913197776,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.7000000000,-0.3097576515,0.1193978427,0.5914310533,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.7050000000,-0.3099404815,0.1186157824,0.5915416682,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.7100000000,-0.3101221435,0.1178331162,0.5916516206,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.7150000000,-0.3103026358,0.1170498478,0.5917609086,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.7200000000,-0.3104819569,0.1162659808,0.5918695303,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.7250000000,-0.3106601051,0.1154815190,0.5919774841,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.7300000000,-0.3108370791,0.1146964659,0.5920847680,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.7350000000,-0.3110128771,0.1139108253,0.5921913804,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.7400000000,-0.3111874978,0.1131246010,0.5922973193,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.7450000000,-0.3113609395,0.1123377965,0.5924025831,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.7500000000,-0.3115332007,0.1115504157,0.5925071700,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.7550000000,-0.3117042799,0.1107624622,0.5926110782,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.7600000000,-0.3118741757,0.1099739399,0.5927143061,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.7650000000,-0.3120428865,0.1091848524,0.5928168518,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.7700000000,-0.3122104108,0.1083952035,0.5929187137,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.7750000000,-0.3123767472,0.1076049971,0.5930198900,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.7800000000,-0.3125418943,0.1068142368,0.5931203791,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.7850000000,-0.3127058505,0.1060229265,0.5932201793,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.7900000000,-0.3128686144,0.1052310699,0.5933192889,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.7950000000,-0.3130301846,0.1044386709,0.5934177062,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.8000000000,-0.3131905596,0.1036457333,0.5935154297,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.8050000000,-0.3133497381,0.1028522609,0.5936124576,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.8100000000,-0.3135077186,0.1020582575,0.5937087883,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.8150000000,-0.3136644998,0.1012637270,0.5938044202,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.8200000000,-0.3138200801,0.1004686732,0.5938993517,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.8250000000,-0.3139744584,0.0996731000,0.5939935813,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.8300000000,-0.3141276331,0.0988770112,0.5940871072,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.8350000000,-0.3142796029,0.0980804108,0.5941799280,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.8400000000,-0.3144303665,0.0972833025,0.5942720421,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.8450000000,-0.3145799226,0.0964856904,0.5943634479,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.8500000000,-0.3147282697,0.0956875782,0.5944541439,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.8550000000,-0.3148754067,0.0948889699,0.5945441286,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.8600000000,-0.3150213321,0.0940898695,0.5946334004,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.8650000000,-0.3151660446,0.0932902808,0.5947219578,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.8700000000,-0.3153095430,0.0924902077,0.5948097994,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.8750000000,-0.3154518261,0.0916896543,0.5948969236,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.8800000000,-0.3155928924,0.0908886244,0.5949833291,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.8850000000,-0.3157327408,0.0900871221,0.5950690142,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.8900000000,-0.3158713700,0.0892851512,0.5951539776,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.8950000000,-0.3160087787,0.0884827157,0.5952382179,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.9000000000,-0.3161449657,0.0876798197,0.5953217336,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.9050000000,-0.3162799299,0.0868764671,0.5954045233,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.9100000000,-0.3164136699,0.0860726619,0.5954865856,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.9150000000,-0.3165461847,0.0852684081,0.5955679190,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.9200000000,-0.3166774729,0.0844637097,0.5956485224,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.9250000000,-0.3168075334,0.0836585708,0.5957283941,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.9300000000,-0.3169363650,0.0828529953,0.5958075330,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.9350000000,-0.3170639666,0.0820469872,0.5958859377,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.9400000000,-0.3171903371,0.0812405507,0.5959636068,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.9450000000,-0.3173154752,0.0804336898,0.5960405390,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.9500000000,-0.3174393799,0.0796264085,0.5961167330,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.9550000000,-0.3175620499,0.0788187108,0.5961921875,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.9600000000,-0.3176834843,0.0780106009,0.5962669013,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.9650000000,-0.3178036820,0.0772020828,0.5963408730,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.9700000000,-0.3179226417,0.0763931606,0.5964141015,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.9750000000,-0.3180403625,0.0755838384,0.5964865854,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.9800000000,-0.3181568433,0.0747741202,0.5965583235,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.9850000000,-0.3182720829,0.0739640103,0.5966293146,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.9900000000,-0.3183860805,0.0731535126,0.5966995575,0.0059095438,0.0000000000,0.0018891459,0.0000000000
22.9950000000,-0.3184988349,0.0723426313,0.5967690510,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.0000000000,-0.3186103451,0.0715313705,0.5968377939,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.0050000000,-0.3187206101,0.0707197343,0.5969057851,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.0100000000,-0.3188296289,0.0699077270,0.5969730233,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.0150000000,-0.3189374005,0.0690953525,0.5970395075,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.0200000000,-0.3190439239,0.0682826150,0.5971052364,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.0250000000,-0.3191491982,0.0674695188,0.5971702091,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.0300000000,-0.3192532223,0.0666560679,0.5972344243,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.0350000000,-0.3193559954,0.0658422666,0.5972978810,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.0400000000,-0.3194575165,0.0650281189,0.5973605781,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.0450000000,-0.3195577846,0.0642136291,0.5974225144,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.0500000000,-0.3196567989,0.0633988014,0.5974836891,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.0550000000,-0.3197545584,0.0625836399,0.5975441009,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.0600000000,-0.3198510622,0.0617681487,0.5976037490,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.0650000000,-0.3199463096,0.0609523323,0.5976626321,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.0700000000,-0.3200402995,0.0601361946,0.5977207495,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.0750000000,-0.3201330311,0.0593197399,0.5977781000,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.0800000000,-0.3202245036,0.0585029725,0.5978346826,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.0850000000,-0.3203147161,0.0576858966,0.5978904965,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.0900000000,-0.3204036679,0.0568685163,0.5979455406,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.0950000000,-0.3204913580,0.0560508360,0.5979998140,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.1000000000,-0.3205777857,0.0552328598,0.5980533157,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.1050000000,-0.3206629502,0.0544145919,0.5981060450,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.1100000000,-0.3207468507,0.0535960368,0.5981580007,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.1150000000,-0.3208294865,0.0527771984,0.5982091822,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.1200000000,-0.3209108567,0.0519580813,0.5982595884,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.1250000000,-0.3209909606,0.0511386895,0.5983092185,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.1300000000,-0.3210697975,0.0503190273,0.5983580717,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.1350000000,-0.3211473666,0.0494990991,0.5984061471,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.1400000000,-0.3212236673,0.0486789091,0.5984534440,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.1450000000,-0.3212986988,0.0478584616,0.5984999614,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.1500000000,-0.3213724605,0.0470377608,0.5985456986,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.1550000000,-0.3214449516,0.0462168110,0.5985906548,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.1600000000,-0.3215161715,0.0453956166,0.5986348292,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.1650000000,-0.3215861195,0.0445741818,0.5986782211,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.1700000000,-0.3216547950,0.0437525109,0.5987208297,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.1750000000,-0.3217221974,0.0429306083,0.5987626543,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.1800000000,-0.3217883260,0.0421084781,0.5988036942,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.1850000000,-0.3218531802,0.0412861249,0.5988439486,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.1900000000,-0.3219167594,0.0404635527,0.5988834169,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.1950000000,-0.3219790630,0.0396407661,0.5989220984,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.2000000000,-0.3220400904,0.0388177692,0.5989599924,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.2050000000,-0.3220998412,0.0379945664,0.5989970983,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.2100000000,-0.3221583146,0.0371711621,0.5990334155,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.2150000000,-0.3222155103,0.0363475606,0.5990689432,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.2200000000,-0.3222714275,0.0355237662,0.5991036809,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.2250000000,-0.3223260659,0.0346997833,0.5991376281,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.2300000000,-0.3223794250,0.0338756161,0.5991707840,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.2350000000,-0.3224315041,0.0330512691,0.5992031482,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.2400000000,-0.3224823029,0.0322267466,0.5992347201,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.2450000000,-0.3225318209,0.0314020529,0.5992654991,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.2500000000,-0.3225800576,0.0305771924,0.5992954847,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.2550000000,-0.3226270125,0.0297521695,0.5993246765,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.2600000000,-0.3226726853,0.0289269884,0.5993530738,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.2650000000,-0.3227170755,0.0281016537,0.5993806762,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.2700000000,-0.3227601826,0.0272761696,0.5994074832,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.2750000000,-0.3228020064,0.0264505405,0.5994334944,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.2800000000,-0.3228425463,0.0256247708,0.5994587093,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.2850000000,-0.3228818021,0.0247988648,0.5994831274,0.0059095438,0.0000000000,0.0018891459,0.0000000000
23.2900000000,-0.3229197733,0.0239728270,0.5995067485,0.0059095438,0.0000000000,0.0018891459,0.0000000000
